time,temperature
228,60.07793490039053
229,59.996098048062244
230,59.95820904542341
231,59.797419212688865
232,59.89291475813155
233,60.19114190871397
234,59.87195444289976
235,60.01894798212211
236,60.10074439731952
237,59.87450773319977
238,60.01847104747811
239,60.09379155375107
240,60.001249932190724
241,60.28684030556668
242,59.83314007411218
243,60.10587285298839
244,59.98271982626035
245,60.07719201548367
246,60.04413071516993
247,59.926684380289004
248,60.022899639245935
249,59.814209854860174
250,60.06032475005714
251,60.02981584659905
252,60.06386601686431
253,60.105811832508714
254,60.03676198402097
255,60.01480894197983
256,59.91189316633387
257,59.928777923635096
258,60.11867346201773
259,60.1436335405706
260,59.976188956368794
261,60.00460027472533
262,59.90953856250062
263,60.117275684526746
264,60.06654168236918
265,60.19412174364638
266,59.912167692282026
267,59.96219921009818
268,60.02314459225256
269,60.064648953772576
270,59.97843323624524
271,59.91270389095463
272,60.08814075289236
273,60.072113536254555
274,59.908372589943625
275,60.13554428011055
276,60.11701987091966
277,60.01342964972478
278,60.007959786237606
279,60.05540577711159
280,59.913829692974375
281,60.00300314791641
282,59.784761645539085
283,60.08764556455029
284,59.84385067775582
285,60.1503419828429
286,59.96698799060336
287,59.97883330180688
288,59.93722660939155
289,59.97119611260779
290,60.141853134514804
291,59.75121913434649
292,60.12769653860882
293,60.03380234811017
294,59.87929783521428
295,59.892468760695074
296,60.16763930272082
297,59.90544931200573
298,59.884664948940404
299,60.11373145423647
300,60.03385528762859
301,59.90620744234636
302,60.02166249754046
303,59.89742473163597
304,60.11008213984226
305,60.106137096487316
306,60.0532006198822
307,60.0361661061247
308,60.176118812486735
309,59.99996863273882
310,59.88181258745792
311,60.04494739128323
312,60.208604704953714
313,59.89852405068142
314,59.9638537233306
315,60.04164460381015
316,59.99460951509943
317,59.90176964196227
318,60.11218578562305
319,60.232004072201725
320,60.01961314590239
321,59.9095931710264
322,59.84510394749465
323,60.02579759812212
324,60.110387734331624
325,60.04751677464954
326,59.99975961590811
327,59.94107283482107
328,59.890783636728194
329,60.083475132632486
330,60.091377162138556
331,59.84542702133093
332,60.15898389781807
333,60.0574071220894
334,60.13995946451458
335,59.865787225151486
336,59.86341758445845
337,59.98510306902327
338,60.05027844268952
339,60.179636082292696
340,60.07060789138151
341,59.975731872318796
342,59.89736307923341
343,60.123000057271916
344,59.90352945742493
345,60.162846855477234
346,59.97156153503935
347,60.159058207261786
348,60.06789312900593
349,59.986300451055754
350,59.94806036281739
351,59.965909212265395
352,60.04283166923752
353,60.00771564962177
354,59.94061885919313
355,59.98343685896824
356,60.00785770297192
357,59.78712659055852
358,60.04581681147887
359,59.90202787752832
360,59.884666759679426
361,59.83126556528893
362,59.82061075021321
363,59.864455249688774
364,59.929097904236954
365,60.195325913752654
366,59.94741203241048
367,60.017775010626806
368,60.04004813865063
369,60.01310651862158
370,59.9922556539274
371,59.88047062364008
372,60.14509275482792
373,60.180719664363785
374,59.83173413058773
375,59.897597140911365
376,59.9720189657623
377,59.90354622050898
378,60.050596555345585
379,59.92717277975934
380,60.21650560678066
381,60.11905485943436
382,60.021257403063224
383,60.10269862633197
384,60.11059004243573
385,59.94360525119418
386,59.918378275545805
387,60.007814306296964
388,60.086163612449795
389,60.01390603986534
390,59.8423003517809
391,59.91971755560492
392,59.992602713640565
393,59.992433439567414
394,60.19725421767898
395,59.8614012057601
396,60.05055892418359
397,60.14891131083283
398,60.22714497454228
399,59.9595602576816
400,60.04914294527202
401,60.05697603571986
402,60.01954817315533
403,59.99011547987607
404,60.04359753895
405,59.74677539147803
406,60.06820694900626
407,60.0126177903662
408,59.977752510322176
409,60.204686219571954
410,59.932506598120945
411,59.9596924010935
412,60.19915533022047
413,59.91679386951501
414,59.944988471706345
415,59.98529745765691
416,60.084073448212955
417,60.02078025073533
418,59.870737465284776
419,59.946783143687284
420,59.93926455667878
421,59.9922778954777
422,60.042584365862986
423,60.041820575588794
424,59.82239882459516
425,60.106394098756084
426,60.02525688459966
427,60.138453204759394
428,60.04441983272907
429,60.110132295773575
430,60.046654531145016
431,60.13462257562028
432,60.052225063601774
433,59.99020847535571
434,60.22724347204469
435,60.08890371222799
436,60.05737444210044
437,59.872369558346165
438,59.87116923825364
439,60.02927154821418
440,60.01455211977682
441,59.93858774349917
442,60.0140982699612
443,60.15886269280436
444,60.06954024745503
445,59.88589914902472
446,59.9888491172857
447,59.91950335191474
448,59.961230008359145
449,59.95863843343704
450,59.952235441739596
451,59.87448646280266
452,59.98723453184818
453,59.943939236315266
454,59.70705513099977
455,60.20529720245017
456,60.108876965421665
457,59.9623699275075
458,60.00188190497406
459,59.88283456526825
460,60.16957228778109
461,60.189728869477314
462,60.015669372824654
463,60.10235306441854
464,60.017528677893395
465,59.86632745611241
466,59.95881766310364
467,60.013192796677195
468,59.95454522812565
469,59.978134672256495
470,59.99086004424909
471,59.99191215021345
472,60.00522584904975
473,59.89393949336034
474,59.9282983850872
475,59.87154157343
476,60.09778155496862
477,59.78943530581597
478,60.11535903433169
479,60.13863493972629
480,59.96978194130174
481,59.73968629121727
482,59.96386894380327
483,59.99358158387112
484,59.89894017800711
485,59.948478160619175
486,60.153019519886335
487,60.06649271623017
488,59.90754358856219
489,59.840240083040456
490,59.96729826823902
491,59.978654322064955
492,60.04961991873633
493,59.94646832874324
494,60.05114995753619
495,60.19351540400602
496,60.08155010224443
497,59.99519114926692
498,59.98168495289467
499,59.96433268658201
500,60.118064091245216
501,59.93726865540487
502,60.0045222709
503,60.00511979018811
504,59.94982158071885
505,59.86275344521159
506,60.03229745036177
507,59.99389960281446
508,60.050024046943655
509,59.946639969356085
510,60.122082129881306
511,59.912322621878815
512,60.17120402840179
513,59.825236349017175
514,60.04347700645569
515,60.047543068252665
516,59.92044429320591
517,60.042439393786104
518,60.12795186697602
519,59.7783181160646
520,60.05027448074908
521,59.750672917966995
522,59.90343351964768
523,60.162916636490095
524,59.9418217966608
525,59.8826120035591
526,59.98020622710153
527,60.206790633816354
528,59.8168317752794
529,59.89486900883607
530,60.14974316831796
531,60.185770234353775
532,59.98965687757097
533,59.87609472974734
534,60.20958435018092
535,60.15944423917492
536,60.06789469877622
537,59.91875976510626
538,59.9950970659162
539,59.983963991895514
540,60.03308513046156
541,60.14510014381313
542,60.08794170411374
543,59.892262392301525
544,60.13764964500196
545,60.031313214001315
546,60.06870657958589
547,60.146654085927864
548,59.88884197504864
549,59.996417442129356
550,59.94685454486408
551,59.843214057463456
552,60.03467099776049
553,60.25115565515844
554,59.81599222554942
555,59.99677193889505
556,60.064054293507475
557,60.01230782016562
558,59.98868719474843
559,59.870078363655416
560,60.02327867429402
561,59.92432360229841
562,59.781007829502144
563,60.119459222051375
564,60.095838581984204
565,60.005166097685105
566,60.02290746882057
567,60.10743180127156
568,60.022433965677806
569,60.09040175547613
570,59.970251779912616
571,60.131198373857394
572,60.03207857259327
573,60.01940519436059
574,59.8729938911288
575,60.02869558543017
576,59.91680450825056
577,59.93617172734715
578,59.91846243716839
579,59.89337650681008
580,60.212477140301694
581,60.13313390619884
582,60.19203675021443
583,59.87771049804444
584,60.00712537499109
585,59.87064923747959
586,59.930430512280296
587,59.908187301658344
588,60.123958400644156
589,59.960377032189825
590,60.1068379333694
591,60.06041208895885
592,60.23036387521048
593,59.85205557768603
594,60.12592332397868
595,60.11464408704007
596,59.9026621161973
597,60.10071333364731
598,60.033614496302626
599,59.97725237400466
600,59.9176064513028
601,59.92808905485508
602,60.20498120957859
603,60.00006828189575
604,60.07821300015315
605,59.92091006183325
606,59.92201470537783
607,60.108198480925
608,59.86504237884485
609,59.95847862320947
610,60.00340274110722
611,60.01113726018401
612,59.98209067149838
613,60.039581978109595
614,60.06928557558178
615,60.073463754545934
616,59.901419619133215
617,59.97158449020712
618,60.11947628618769
619,60.089464718757384
620,59.86271405485189
621,60.03514799003522
622,59.80217747506252
623,60.00469349020604
624,60.189776701674596
625,59.905210728273104
626,59.916567695450844
627,60.07640297815728
628,59.845719848479035
629,59.9367244970115
630,60.059644113758175
631,59.93657141523106
632,59.976403001278904
633,60.0744185710315
634,60.042154608353655
635,60.02668183962954
636,59.966087772072996
637,60.03700611152689
638,59.98762673199003
639,60.045780560992576
640,59.9503067974882
641,59.98174310256205
642,59.901004220744795
643,59.99649923899938
644,59.91889991363711
645,59.8885953549838
646,60.025866114785536
647,60.021273977585764
648,60.07828737349486
649,59.95688744304249
650,60.04080528468368
651,60.05507975722737
652,60.04447738078316
653,59.917434631719786
654,60.01493634822712
655,60.03641402960547
656,60.0007178466908
657,59.79135223416289
658,60.01604896239735
659,60.22125310393972
660,59.9639960731243
661,59.92719229021447
662,60.03733485597114
663,60.03123782104666
664,60.11927351654164
665,59.87421318440911
666,60.0731380252575
667,60.05904220612515
668,59.985785346305946
669,60.03386873179217
670,60.10294574815983
671,60.08723153800285
672,59.88569806879263
673,60.08201581867555
674,59.993531139496746
675,60.00728740980155
676,60.00731969910017
677,59.98497570112018
678,60.119170749710705
679,59.99162820401508
680,59.88804538716168
681,59.96064701440303
682,60.017869471681045
683,60.1229214784297
684,60.060309468494886
685,59.914946472125294
686,60.248518991667886
687,60.0264775310978
688,60.1275390737999
689,59.98482855664228
690,60.053335924470545
691,60.08394685045184
692,60.12181947117543
693,60.10573683053782
694,60.087219700007296
695,59.96849132688059
696,59.94282539580439
697,60.03326075103242
698,60.093312807234106
699,59.97772792992234
700,60.10651719657144
701,60.14526167454862
702,59.90836790809266
703,59.91630792962037
704,59.985962494109465
705,60.03076126681892
706,59.947543298623295
707,60.135220267886716
708,60.04240668615184
709,60.00394470482407
710,59.85640904761315
711,59.86841841835725
712,60.028100925028184
713,59.786740437384516
714,60.101263740964406
715,59.98418461556277
716,60.32430929695947
717,60.23079162506161
718,59.98185509307525
719,59.98936629974687
720,60.0995581514002
721,60.1703172609918
722,59.8361970942564
723,59.82136245346453
724,59.93779651944456
725,60.058273758317384
726,60.04968735905076
727,60.106977145498384
728,59.88003024716347
729,59.76838561370311
730,60.08580141953021
731,59.91718037270348
732,59.798151213561134
733,60.01450637459594
734,60.07931756882187
735,59.987794286787874
736,59.954215161381754
737,59.98406377678541
738,59.96294172375992
739,59.865195288805985
740,59.928531932300956
741,60.05212799050138
742,60.03216785413765
743,60.01680598059668
744,59.900485151814664
745,59.981849683786436
746,59.78229349535572
747,60.01784766638854
748,60.142885770781355
749,59.85258678679579
750,59.941407232668226
751,60.032910677871016
752,60.12528426344275
753,59.95517753836999
754,59.93077496707341
755,59.80310768575839
756,60.01034381293081
757,60.20420760401437
758,60.02773584619647
759,59.997772102081626
760,60.0322082310767
761,59.99889079960514
762,59.91869856277399
763,60.08232799156777
764,60.022576152311174
765,60.001761325193364
766,59.90246339727217
767,60.13035079319348
768,60.06647027453331
769,59.94470791626327
770,60.100182485368194
771,59.95024291616148
772,59.921799650748895
773,59.92402968825197
774,59.82289314469119
775,60.04715423804182
776,59.81688551216617
777,59.877155616873424
778,59.792441199092146
779,59.991393030720914
780,59.98496795397281
781,59.96733037868136
782,59.895742230532946
783,59.88277662465634
784,60.04643698635466
785,59.94494480682915
786,60.03163583215361
787,59.911475131387576
788,60.01810627427711
789,60.1303278037316
790,60.05861658003928
791,59.95875861817835
792,60.02571989703559
793,59.97593348254698
794,60.00078801846947
795,59.96743889478515
796,59.98356647941146
797,60.02120933530742
798,59.900664130041804
799,59.898412117301
800,59.86114574461688
801,59.83997288954963
802,59.87827173077795
803,60.015946250680415
804,59.91072124845081
805,60.05136144642311
806,60.003471374875254
807,59.803149578656196
808,60.065497558422166
809,60.08107986455917
810,59.90061373251651
811,60.0420191542895
812,59.91435017625908
813,60.009767037674834
814,59.8735501593045
815,59.82068935474654
816,59.961718281038706
817,59.98762710537252
818,59.96023203063854
819,59.881596944177744
820,59.960010093786885
821,60.02692947525807
822,59.99551069698774
823,60.01825010305992
824,59.932988479954574
825,60.11717179147161
826,59.88238266634452
827,60.04875602970867
828,60.118189109296
829,60.04809080927489
830,59.979747577293516
831,59.9471702953337
832,60.103608765104624
833,59.85770250747383
834,59.90298757396204
835,59.96024422345083
836,60.1237653757512
837,60.03797676360409
838,59.903195424148976
839,59.96896922946151
840,59.93856768559037
841,59.929021100776644
842,60.09788895585568
843,59.86282568707365
844,60.16087808557344
845,60.082822969018466
846,60.10908616706037
847,59.95370604879747
848,59.985005928092086
849,59.85668481854753
850,59.94753375929332
851,60.049365484764316
852,60.12960630617814
853,59.88928431831975
854,59.96344940630147
855,59.98487007797675
856,59.86042107978075
857,60.05913492417584
858,59.927600966825736
859,59.9804609648823
860,59.95480506280881
861,59.921066149428036
862,59.99929550145195
863,59.9784390421432
864,59.962814211772134
865,59.927153837831966
866,60.0319524670783
867,60.16536172684923
868,60.013988723283916
869,60.099611821491116
870,59.86097780748465
871,60.01577614392938
872,59.89026316810289
873,59.85230750724681
874,59.926062859254095
875,60.119189933441355
876,60.09500158286696
877,60.02430047220544
878,59.84672994401101
879,59.9803719348612
880,60.03017000089017
881,60.01755362295786
882,59.815620641651925
883,59.91096821519801
884,59.993592223585125
885,60.053629090951716
886,59.78038721789
887,59.98378760245201
888,60.01430487698789
889,60.08496119885162
890,60.069285758423746
891,60.05825713188088
892,59.920005949329806
893,59.80919978628767
894,59.96069472429386
895,60.10016318252086
896,60.139345452752444
897,60.071054910229776
898,60.042934082280176
899,60.037963964838596
900,59.944388125323925
901,59.98699397064464
902,60.166906952582636
903,59.90574419942081
904,60.161477879070986
905,59.9677971845508
906,60.13254321090951
907,59.85931849905025
908,60.05859042011647
909,59.92632298640524
910,59.85847328080758
911,60.02185340424109
912,60.1009471788596
913,59.91550585614065
914,59.850098403954156
915,59.9908155235665
916,59.991256467122284
917,60.05483196275545
918,60.09495945713645
919,59.99405848187275
920,60.185550331479426
921,60.02242347445353
922,59.96535734939931
923,59.83884326408972
924,59.973734047968385
925,59.96636130545889
926,60.09603047962815
927,60.046248362406686
928,59.88206308783674
929,60.017225438641105
930,60.06715311717291
931,60.15280313593878
932,60.0887503967414
933,60.07608466543115
934,60.006008599461516
935,60.03883120054235
936,60.12495049007062
937,59.86672226025203
938,59.965056067278304
939,59.92274312512438
940,60.03791531187261
941,60.12302221756508
942,59.94030257132789
943,59.760969563253056
944,59.95877792549755
945,60.09134737320174
946,60.053762990294985
947,60.042818624781056
948,59.97200066981255
949,59.87209692637802
950,60.05152943216245
951,59.91657181899654
952,60.218409673338044
953,60.05705072083545
954,59.9419351697446
955,59.938861475261135
956,59.99070557933864
957,59.97604980779783
958,60.11168337755299
959,60.018641616974406
960,59.926836826109145
961,60.18904406851558
962,60.004930833152024
963,60.07688396759689
964,59.93917734925552
965,60.03631156277445
966,60.03111099911432
967,59.81103507079038
968,60.201527511046066
969,60.12906444609226
970,59.9602804683854
971,59.88977302595441
972,60.03475616138036
973,60.00866976994144
974,60.03556689485632
975,60.01915773961941
976,60.05062409893059
977,60.14473056993918
978,60.05681032051287
979,59.89503445010901
980,60.136256285271244
981,60.164061456348826
982,60.31520567345121
983,59.88765059667604
984,60.02428820131503
985,59.791790129681104
986,60.05531491563792
987,59.945179970183325
988,60.192344579482494
989,59.922538502998144
990,59.83108169620327
991,59.95287362592975
992,59.80245122287829
993,60.075109945450734
994,59.79349169537437
995,60.00284575811832
996,59.79221881801438
997,59.96797021954634
998,60.16433781558045
999,60.03606478914358
